time/s	mode	Capacity/mA.h	(Q-Qo)/mA.h	Ewe/V	cycle number	
5.757999979560495E+004	1	6.066920716294989E+001	-6.066920594673872E+001	2.3745415E+000	0.000000000000000E+000
5.760999979566083E+004	1	6.070082205662202E+001	-6.070082083971659E+001	2.3743505E+000	0.000000000000000E+000
5.763999979571671E+004	1	6.073243697191760E+001	-6.073243575432958E+001	2.3743124E+000	0.000000000000000E+000
5.766999979577259E+004	1	6.076405191689894E+001	-6.076405069864824E+001	2.3741596E+000	0.000000000000000E+000
5.769999979582847E+004	1	6.079566688341987E+001	-6.079566566450055E+001	2.3739879E+000	0.000000000000000E+000
5.772999979588435E+004	1	6.082728197579532E+001	-6.082728075616434E+001	2.3739879E+000	0.000000000000000E+000
5.775999979594022E+004	1	6.085889695991946E+001	-6.085889573961894E+001	2.3738923E+000	0.000000000000000E+000
5.778999979599610E+004	1	6.089051191207032E+001	-6.089051069106595E+001	2.3739688E+000	0.000000000000000E+000
5.781999979605198E+004	1	6.092212689845435E+001	-6.092212567677546E+001	2.3737397E+000	0.000000000000000E+000
5.784999979610786E+004	1	6.095374185079866E+001	-6.095374062839667E+001	2.3734531E+000	0.000000000000000E+000
5.787999979616374E+004	1	6.098535688151238E+001	-6.098535565843561E+001	2.3733768E+000	0.000000000000000E+000
5.790999979621962E+004	1	6.101697187177005E+001	-6.101697064798546E+001	2.3732624E+000	0.000000000000000E+000
5.793999979627550E+004	1	6.104858689102160E+001	-6.104858566655074E+001	2.3731096E+000	0.000000000000000E+000
5.796999979633138E+004	1	6.108020185311783E+001	-6.108020062793043E+001	2.3729951E+000	0.000000000000000E+000
5.799999979638726E+004	1	6.111181684595216E+001	-6.111181562006717E+001	2.3728232E+000	0.000000000000000E+000
5.802999979644314E+004	1	6.114343179965869E+001	-6.114343057311085E+001	2.3727276E+000	0.000000000000000E+000
5.805999979649902E+004	1	6.117504673771528E+001	-6.117504551050165E+001	2.3726513E+000	0.000000000000000E+000
5.808999979655490E+004	1	6.120666163749658E+001	-6.120666040963851E+001	2.3727086E+000	0.000000000000000E+000
5.811999979661078E+004	1	6.123827651035462E+001	-6.123827528181288E+001	2.3723650E+000	0.000000000000000E+000
5.814999979666666E+004	1	6.126989135446166E+001	-6.126989012526512E+001	2.3722696E+000	0.000000000000000E+000
5.817999979672254E+004	1	6.130150621096699E+001	-6.130150498111905E+001	2.3721359E+000	0.000000000000000E+000
5.820999979677841E+004	1	6.133312111987212E+001	-6.133311988936657E+001	2.3720977E+000	0.000000000000000E+000
5.823999979683429E+004	1	6.136473604335936E+001	-6.136473481216494E+001	2.3720021E+000	0.000000000000000E+000
5.826999979689017E+004	1	6.139635094040531E+001	-6.139634970853891E+001	2.3716967E+000	0.000000000000000E+000
5.829999979694605E+004	1	6.142796586306275E+001	-6.142796463052623E+001	2.3717539E+000	0.000000000000000E+000
5.832999979700193E+004	1	6.145958074604189E+001	-6.145957951280149E+001	2.3716013E+000	0.000000000000000E+000
5.835999979705781E+004	1	6.149119571131337E+001	-6.149119447739389E+001	2.3713341E+000	0.000000000000000E+000
5.838999979711369E+004	1	6.152281074224199E+001	-6.152280950761715E+001	2.3713148E+000	0.000000000000000E+000
5.841999979716957E+004	1	6.155442590622192E+001	-6.155442467089649E+001	2.3711240E+000	0.000000000000000E+000
5.844999979722545E+004	1	6.158604110633934E+001	-6.158603987031491E+001	2.3708949E+000	0.000000000000000E+000
5.847999979728133E+004	1	6.161765616140806E+001	-6.161765492472330E+001	2.3707802E+000	0.000000000000000E+000
5.850999979733721E+004	1	6.164927110202230E+001	-6.164926986464352E+001	2.3706276E+000	0.000000000000000E+000
5.853999979739309E+004	1	6.168088611416881E+001	-6.168088487610563E+001	2.3703794E+000	0.000000000000000E+000
5.856999979744897E+004	1	6.171250110376690E+001	-6.171249986499638E+001	2.3703029E+000	0.000000000000000E+000
5.859999979750485E+004	1	6.174411603241096E+001	-6.174411479296388E+001	2.3701119E+000	0.000000000000000E+000
5.862999979756073E+004	1	6.177573101383999E+001	-6.177572977367201E+001	2.3699975E+000	0.000000000000000E+000
5.865999979761661E+004	1	6.180734589383434E+001	-6.180734465300422E+001	2.3699594E+000	0.000000000000000E+000
5.868999979767248E+004	1	6.183896074887053E+001	-6.183895950734732E+001	2.3698065E+000	0.000000000000000E+000
5.871999979772836E+004	1	6.187057564251118E+001	-6.187057440030247E+001	2.3695202E+000	0.000000000000000E+000
5.874999979778424E+004	1	6.190219052776089E+001	-6.190218928486803E+001	2.3695011E+000	0.000000000000000E+000
5.877999979784012E+004	1	6.193380538181454E+001	-6.193380413827960E+001	2.3694055E+000	0.000000000000000E+000
5.880999979789600E+004	1	6.196542026953630E+001	-6.196541902532901E+001	2.3692911E+000	0.000000000000000E+000
5.883999979795188E+004	1	6.199703527898284E+001	-6.199703403408951E+001	2.3691382E+000	0.000000000000000E+000
5.886999979800776E+004	1	6.202865020452224E+001	-6.202864895894601E+001	2.3692148E+000	0.000000000000000E+000
5.889999979806364E+004	1	6.206026526285869E+001	-6.206026401660347E+001	2.3690238E+000	0.000000000000000E+000
5.892999979811952E+004	1	6.209188029056981E+001	-6.209187904361619E+001	2.3690619E+000	0.000000000000000E+000
5.895999979817540E+004	1	6.212349532706455E+001	-6.212349407942814E+001	2.3688138E+000	0.000000000000000E+000
5.898999979823128E+004	1	6.215511042112968E+001	-6.215510917282221E+001	2.3687947E+000	0.000000000000000E+000
5.901999979828716E+004	1	6.218672549180867E+001	-6.218672424277300E+001	2.3688328E+000	0.000000000000000E+000
5.904999979834304E+004	1	6.221834051304550E+001	-6.221833926329398E+001	2.3687947E+000	0.000000000000000E+000
5.907999979839892E+004	1	6.224995560923035E+001	-6.224995435877535E+001	2.3684700E+000	0.000000000000000E+000
5.910999979845480E+004	1	6.228157064314956E+001	-6.228156939201418E+001	2.3684318E+000	0.000000000000000E+000
5.913999979851067E+004	1	6.231318562500918E+001	-6.231318437324121E+001	2.3682792E+000	0.000000000000000E+000
5.916999979856655E+004	1	6.234480055501701E+001	-6.234479930257585E+001	2.3683174E+000	0.000000000000000E+000
5.919999979862243E+004	1	6.237641545602927E+001	-6.237641420291435E+001	2.3683937E+000	0.000000000000000E+000
5.922999979867831E+004	1	6.240803042724747E+001	-6.240802917343373E+001	2.3680882E+000	0.000000000000000E+000
5.925999979873419E+004	1	6.243964550105058E+001	-6.243964424652272E+001	2.3679736E+000	0.000000000000000E+000
5.928999979879007E+004	1	6.247126050273562E+001	-6.247125924748877E+001	2.3679926E+000	0.000000000000000E+000
5.931999979884595E+004	1	6.250287553465190E+001	-6.250287427871979E+001	2.3675346E+000	0.000000000000000E+000
5.934999979890183E+004	1	6.253449050797314E+001	-6.253448925133959E+001	2.3676491E+000	0.000000000000000E+000
5.937999979895771E+004	1	6.256610552334576E+001	-6.256610426602258E+001	2.3676300E+000	0.000000000000000E+000
5.940999979901359E+004	1	6.259772050211668E+001	-6.259771924411265E+001	2.3673818E+000	0.000000000000000E+000
5.943999979906947E+004	1	6.262933558686525E+001	-6.262933432818307E+001	2.3673627E+000	0.000000000000000E+000
5.946999979912535E+004	1	6.266095071781491E+001	-6.266094945843572E+001	2.3672290E+000	0.000000000000000E+000
5.949999979918123E+004	1	6.269256591318455E+001	-6.269256465308131E+001	2.3669236E+000	0.000000000000000E+000
5.952999979923711E+004	1	6.272418109339515E+001	-6.272417983260123E+001	2.3668473E+000	0.000000000000000E+000
5.955999979929299E+004	1	6.275579625189535E+001	-6.275579499043570E+001	2.3666945E+000	0.000000000000000E+000
5.958999979934887E+004	1	6.278741141037221E+001	-6.278741014820248E+001	2.3666754E+000	0.000000000000000E+000
5.961999979940474E+004	1	6.281902648142292E+001	-6.281902521855418E+001	2.3666372E+000	0.000000000000000E+000
5.964999979946062E+004	1	6.285064167342059E+001	-6.285064040984705E+001	2.3665991E+000	0.000000000000000E+000
5.967999979951650E+004	1	6.288225683031094E+001	-6.288225556603516E+001	2.3665991E+000	0.000000000000000E+000
5.970999979957238E+004	1	6.291387180464432E+001	-6.291387053965608E+001	2.3663890E+000	0.000000000000000E+000
5.973999979962826E+004	1	6.294548688488896E+001	-6.294548561920754E+001	2.3662934E+000	0.000000000000000E+000
5.976999979968414E+004	1	6.297710202399771E+001	-6.297710075761626E+001	2.3660452E+000	0.000000000000000E+000
5.979999979974002E+004	1	6.300871714363822E+001	-6.300871587656445E+001	2.3660262E+000	0.000000000000000E+000
5.982999979979590E+004	1	6.304033227501688E+001	-6.304033100724517E+001	2.3659499E+000	0.000000000000000E+000
5.985999979985178E+004	1	6.307194743856788E+001	-6.307194617008697E+001	2.3659117E+000	0.000000000000000E+000
5.988999979990766E+004	1	6.310356257707828E+001	-6.310356130792194E+001	2.3658161E+000	0.000000000000000E+000
5.991999979996354E+004	1	6.313517767492225E+001	-6.313517640510050E+001	2.3656061E+000	0.000000000000000E+000
5.994999980001942E+004	1	6.316679276477819E+001	-6.316679149422010E+001	2.3655870E+000	0.000000000000000E+000
5.997999980007530E+004	1	6.319840776715385E+001	-6.319840649593194E+001	2.3654344E+000	0.000000000000000E+000
6.000999980013118E+004	1	6.323002289141979E+001	-6.323002161947208E+001	2.3654535E+000	0.000000000000000E+000
6.003999980018706E+004	1	6.326163803208284E+001	-6.326163675946384E+001	2.3652625E+000	0.000000000000000E+000
6.006999980024293E+004	1	6.329325316742779E+001	-6.329325189412202E+001	2.3653769E+000	0.000000000000000E+000
6.009999980029881E+004	1	6.332486830705801E+001	-6.332486703308720E+001	2.3653388E+000	0.000000000000000E+000
6.012999980035469E+004	1	6.335648340448810E+001	-6.335648212982898E+001	2.3651671E+000	0.000000000000000E+000
6.015999980041057E+004	1	6.338809857911712E+001	-6.338809730374029E+001	2.3650334E+000	0.000000000000000E+000
6.018999980046645E+004	1	6.341971376619618E+001	-6.341971249012015E+001	2.3650906E+000	0.000000000000000E+000
6.021999980052233E+004	1	6.345132891341375E+001	-6.345132763663064E+001	2.3648806E+000	0.000000000000000E+000
6.024999980057821E+004	1	6.348294389452155E+001	-6.348294261703173E+001	2.3648996E+000	0.000000000000000E+000
6.027999980063409E+004	1	6.351455892231385E+001	-6.351455764414618E+001	2.3647852E+000	0.000000000000000E+000
6.030999980068997E+004	1	6.354617397801382E+001	-6.354617269916789E+001	2.3645179E+000	0.000000000000000E+000
6.033999980074585E+004	1	6.357778913850854E+001	-6.357778785893991E+001	2.3645370E+000	0.000000000000000E+000
6.036999980080173E+004	1	6.360940431708769E+001	-6.360940303682751E+001	2.3644223E+000	0.000000000000000E+000
6.039999980085761E+004	1	6.364101946542427E+001	-6.364101818449328E+001	2.3643460E+000	0.000000000000000E+000
6.042999980091349E+004	1	6.367263463392925E+001	-6.367263335228056E+001	2.3641932E+000	0.000000000000000E+000
6.045999980096937E+004	1	6.370424972591642E+001	-6.370424844360674E+001	2.3641360E+000	0.000000000000000E+000
6.048999980102525E+004	1	6.373586479836863E+001	-6.373586351536581E+001	2.3640406E+000	0.000000000000000E+000
6.051999980108113E+004	1	6.376747978249655E+001	-6.376747849880218E+001	2.3638878E+000	0.000000000000000E+000
6.054999980113700E+004	1	6.379909482868493E+001	-6.379909354427698E+001	2.3637159E+000	0.000000000000000E+000
6.057999980119288E+004	1	6.383070981028357E+001	-6.383070852520222E+001	2.3635061E+000	0.000000000000000E+000
6.060999980124876E+004	1	6.386232478408194E+001	-6.386232349829748E+001	2.3631623E+000	0.000000000000000E+000
6.063999980130464E+004	1	6.389393974523551E+001	-6.389393845874839E+001	2.3631623E+000	0.000000000000000E+000
6.066999980136052E+004	1	6.392555472674852E+001	-6.392555343959191E+001	2.3630288E+000	0.000000000000000E+000
6.069999980141640E+004	1	6.395716980565243E+001	-6.395716851780828E+001	2.3629141E+000	0.000000000000000E+000
6.072999980147228E+004	1	6.398878480214287E+001	-6.398878351359516E+001	2.3628759E+000	0.000000000000000E+000
6.075999980152816E+004	1	6.402039990423442E+001	-6.402039861500211E+001	2.3626659E+000	0.000000000000000E+000
6.078999980158404E+004	1	6.405201496192980E+001	-6.405201367202653E+001	2.3626277E+000	0.000000000000000E+000
6.081999980163992E+004	1	6.408363001943671E+001	-6.408362872885344E+001	2.3624940E+000	0.000000000000000E+000
6.084999980169580E+004	1	6.411524505575355E+001	-6.411524376447423E+001	2.3624940E+000	0.000000000000000E+000
6.087999980175168E+004	1	6.414686005835664E+001	-6.414685876636516E+001	2.3623796E+000	0.000000000000000E+000
6.090999980180756E+004	1	6.417847511154613E+001	-6.417847381887616E+001	2.3623223E+000	0.000000000000000E+000
6.093999980186344E+004	1	6.421008998079766E+001	-6.421008868747944E+001	2.3621695E+000	0.000000000000000E+000
6.096999980191932E+004	1	6.424170485792392E+001	-6.424170356395997E+001	2.3620739E+000	0.000000000000000E+000
6.099999980197519E+004	1	6.427331960620589E+001	-6.427331831159358E+001	2.3619785E+000	0.000000000000000E+000
6.102999980203107E+004	1	6.430493450616997E+001	-6.430493321087710E+001	2.3617303E+000	0.000000000000000E+000
6.105999980208695E+004	1	6.433654948887354E+001	-6.433654819290288E+001	2.3617876E+000	0.000000000000000E+000
6.108999980214283E+004	1	6.436816449247439E+001	-6.436816319581904E+001	2.3616731E+000	0.000000000000000E+000
6.111999980219871E+004	1	6.439977951718788E+001	-6.439977821985595E+001	2.3616540E+000	0.000000000000000E+000
6.114999980225459E+004	1	6.443139449753356E+001	-6.443139319951693E+001	2.3615775E+000	0.000000000000000E+000
6.117999980231047E+004	1	6.446300953038377E+001	-6.446300823168225E+001	2.3614058E+000	0.000000000000000E+000
6.120999980236635E+004	1	6.449462453640380E+001	-6.449462323700841E+001	2.3612721E+000	0.000000000000000E+000
6.123999980242223E+004	1	6.452623956292915E+001	-6.452623826284535E+001	2.3612149E+000	0.000000000000000E+000
6.126999980247811E+004	1	6.455785456700168E+001	-6.455785326625639E+001	2.3612149E+000	0.000000000000000E+000
6.129999980253399E+004	1	6.458946960977896E+001	-6.458946830833808E+001	2.3611958E+000	0.000000000000000E+000
6.132999980258987E+004	1	6.462108462306583E+001	-6.462108332092667E+001	2.3612530E+000	0.000000000000000E+000
6.135999980264575E+004	1	6.465269961831461E+001	-6.465269831547653E+001	2.3609858E+000	0.000000000000000E+000
6.138999980270163E+004	1	6.468431472693862E+001	-6.468431342341529E+001	2.3608520E+000	0.000000000000000E+000
6.141999980275751E+004	1	6.471592979924306E+001	-6.471592849503284E+001	2.3608520E+000	0.000000000000000E+000
6.144999980281339E+004	1	6.474754489509672E+001	-6.474754359020085E+001	2.3603938E+000	0.000000000000000E+000
6.147999980286926E+004	1	6.477916004581830E+001	-6.477915874022038E+001	2.3605657E+000	0.000000000000000E+000
6.150999980292514E+004	1	6.481077520636903E+001	-6.481077390007506E+001	2.3604703E+000	0.000000000000000E+000
6.153999980298102E+004	1	6.484239036188509E+001	-6.484238905486740E+001	2.3604894E+000	0.000000000000000E+000
6.156999980303690E+004	1	6.487400537565480E+001	-6.487400406793097E+001	2.3604128E+000	0.000000000000000E+000
6.159999980309278E+004	1	6.490562046572154E+001	-6.490561915727382E+001	2.3603365E+000	0.000000000000000E+000
6.162999980314866E+004	1	6.493723550559429E+001	-6.493723419647280E+001	2.3602984E+000	0.000000000000000E+000
6.165999980320454E+004	1	6.496885059289944E+001	-6.496884928311094E+001	2.3599739E+000	0.000000000000000E+000
6.168999980326042E+004	1	6.500046567746855E+001	-6.500046436697092E+001	2.3599548E+000	0.000000000000000E+000
6.171999980331630E+004	1	6.503208086883528E+001	-6.503207955761306E+001	2.3597829E+000	0.000000000000000E+000
6.174999980337218E+004	1	6.506369616576548E+001	-6.506369485380533E+001	2.3596873E+000	0.000000000000000E+000
6.177999980342806E+004	1	6.509531139970242E+001	-6.509531008703976E+001	2.3596683E+000	0.000000000000000E+000
6.180999980348394E+004	1	6.512692656644445E+001	-6.512692525308397E+001	2.3595538E+000	0.000000000000000E+000
6.183999980353982E+004	1	6.515854158752529E+001	-6.515854027343602E+001	2.3595347E+000	0.000000000000000E+000
6.186999980359570E+004	1	6.519015663998763E+001	-6.519015532523028E+001	2.3593247E+000	0.000000000000000E+000
6.189999980365158E+004	1	6.522177175441352E+001	-6.522177043893178E+001	2.3591146E+000	0.000000000000000E+000
6.192999980370745E+004	1	6.525338685551935E+001	-6.525338553935093E+001	2.3591146E+000	0.000000000000000E+000
6.195999980376333E+004	1	6.528500202668562E+001	-6.528500070981248E+001	2.3590193E+000	0.000000000000000E+000
6.198999980381921E+004	1	6.531661713356525E+001	-6.531661581595813E+001	2.3588283E+000	0.000000000000000E+000
6.201999980387509E+004	1	6.534823227898498E+001	-6.534823096067785E+001	2.3588855E+000	0.000000000000000E+000
6.204999980393097E+004	1	6.537984746157990E+001	-6.537984614258851E+001	2.3589046E+000	0.000000000000000E+000
6.207999980398685E+004	1	6.541146259045942E+001	-6.541146127077336E+001	2.3586755E+000	0.000000000000000E+000
6.210999980404273E+004	1	6.544307760813267E+001	-6.544307628775724E+001	2.3587136E+000	0.000000000000000E+000
6.213999980409861E+004	1	6.547469274014799E+001	-6.547469141907585E+001	2.3587327E+000	0.000000000000000E+000
6.216999980415449E+004	1	6.550630796320733E+001	-6.550630664140850E+001	2.3584464E+000	0.000000000000000E+000
6.219999980421037E+004	1	6.553792315406233E+001	-6.553792183156310E+001	2.3585801E+000	0.000000000000000E+000
6.222999980426625E+004	1	6.556953824844209E+001	-6.556953692522134E+001	2.3582745E+000	0.000000000000000E+000
6.225999980432213E+004	1	6.560115327242477E+001	-6.560115194850928E+001	2.3581600E+000	0.000000000000000E+000
